ID,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction
13991,current,M,51,HIGH,15.5,6,814,0,2
8494,current,M,62,MEDIUM,21,3,268,1,15
12860,current,M,42,MEDIUM,2.2,5,685,1,14
15239,current,F,27,MEDIUM,6.3,4,796,1,18
1671,current,M,55,LOW,14,8,683,1,15
13530,current,M,30,MEDIUM,5,3,512,1,3
13186,current,M,42,HIGH,17.6,5,653,1,16
11412,current,M,44,LOW,21.6,9,700,0,15
13824,current,M,58,LOW,34.2,1,259,1,14
7723,current,M,223,LOW,162.4,10,503,1,8
19891,current,M,29,LOW,2.7,1,233,0,18
19652,current,M,34,LOW,1.4,9,801,1,20
1386,current,M,32,MEDIUM,1.2,9,245,1,12
10973,current,M,33,MEDIUM,5.2,10,588,1,19
9298,current,M,40,MEDIUM,20,5,743,0,3
2190,saving,M,30,HIGH,10,9,653,1,17
13008,current,M,32,MEDIUM,4.8,9,454,1,8
6418,current,M,33,MEDIUM,2.6,6,269,1,14
11354,current,M,36,MEDIUM,1.6,2,511,1,9
7282,current,M,67,LOW,37.6,3,247,1,18
18791,current,M,36,MEDIUM,12.8,6,743,1,2
5316,current,M,66,MEDIUM,36.8,6,464,1,4
8759,saving,M,47,LOW,5.4,4,454,1,7
4040,current,M,28,MEDIUM,3.2,5,653,1,6
1807,current,F,39,LOW,19,7,928,1,13
9019,current,M,32,MEDIUM,3.6,7,653,1,16
10273,current,M,66,LOW,13.8,9,653,1,15
2722,current,M,66,LOW,36.8,3,394,1,10
15854,current,F,36,MEDIUM,1.6,4,331,1,13
18403,current,M,66,LOW,41.4,5,805,1,5
9058,current,M,32,MEDIUM,1.2,8,355,1,16
17959,saving,M,44,MEDIUM,9.6,1,511,1,5
4916,current,M,47,LOW,18.9,1,867,1,6
1508,saving,M,35,LOW,1.5,2,536,1,12
18054,current,M,32,MEDIUM,7.2,2,366,1,15
4505,current,F,30,LOW,4,3,486,1,10
16421,current,M,56,MEDIUM,7.2,9,945,1,11
5371,current,M,66,MEDIUM,23,4,653,0,9
7313,current,M,53,LOW,19.8,6,424,1,20
13518,current,M,44,MEDIUM,14.4,8,249,1,14
8317,current,M,47,MEDIUM,21.6,6,809,1,2
8103,current,M,33,MEDIUM,10.4,3,538,0,6
13632,current,M,27,LOW,4.2,7,374,0,13
18550,current,M,28,HIGH,2.4,3,606,1,7
18151,current,M,29,LOW,6.3,5,296,0,2
6960,current,M,35,LOW,1.5,10,537,1,10
1432,current,M,46,MEDIUM,7.8,1,685,1,18
9359,current,M,28,MEDIUM,8,2,488,0,3
4324,current,M,60,LOW,8,2,256,0,19
13929,current,M,53,MEDIUM,29.7,5,859,1,9
7427,current,M,223,LOW,121.8,3,863,1,5
5096,current,M,36,MEDIUM,6.4,1,748,1,13
8849,current,M,50,MEDIUM,6,4,370,1,13
18903,current,M,47,MEDIUM,18.9,6,324,1,2
16814,current,M,42,MEDIUM,8.8,9,626,0,11
17684,saving,M,63,MEDIUM,34.4,6,686,1,18
7074,current,M,60,MEDIUM,36,8,535,1,12
6149,current,M,33,MEDIUM,6.5,1,445,0,20
18191,saving,M,37,HIGH,13.6,5,928,1,6
13910,current,M,33,MEDIUM,5.2,6,296,1,19
8307,current,M,47,MEDIUM,18.9,5,684,1,7
2850,current,M,42,MEDIUM,11,10,270,0,17
17482,current,M,30,MEDIUM,9,5,799,1,20
13011,current,F,221,MEDIUM,40.2,10,247,0,8
16924,saving,M,32,LOW,8.4,2,708,1,3
10213,current,M,40,HIGH,14,8,855,1,17
1595,current,M,28,MEDIUM,4.8,8,575,1,15
12041,current,M,31,MEDIUM,6.6,10,867,1,8
15303,saving,M,33,LOW,10.4,5,683,0,9
2614,current,F,47,LOW,10.8,4,969,1,19
14734,current,F,69,MEDIUM,29.4,3,805,1,5
18822,saving,F,66,MEDIUM,27.6,4,685,1,5
18216,current,M,56,MEDIUM,25.2,3,710,1,10
9583,current,M,32,MEDIUM,12,10,505,1,5
18821,current,M,47,MEDIUM,16.2,7,243,1,17
15587,current,M,32,MEDIUM,3.6,5,864,1,17
12132,current,M,34,MEDIUM,12.6,6,866,0,6
5340,current,M,34,MEDIUM,7,8,863,0,12
7121,current,M,30,MEDIUM,7,7,454,0,3
16696,saving,M,223,LOW,60.9,3,882,1,16
5100,current,M,34,MEDIUM,9.8,10,805,0,15
5204,current,F,66,MEDIUM,27.6,4,354,0,3
12793,current,M,35,MEDIUM,12,5,653,1,9
19063,current,M,32,MEDIUM,8.4,4,351,1,19
9736,saving,M,31,MEDIUM,6.6,3,269,1,11
3212,current,M,28,LOW,1.6,8,723,0,17
2221,current,M,35,MEDIUM,3,6,566,0,20
12017,saving,M,42,MEDIUM,15.4,1,958,1,12
9788,current,M,219,LOW,99.5,3,369,0,4
11457,current,M,30,MEDIUM,7,7,867,0,15
133,current,M,29,LOW,9,10,683,0,4
12998,current,M,42,MEDIUM,4.4,4,626,1,10
5643,saving,M,64,LOW,4.4,9,537,0,8
5939,current,M,27,MEDIUM,0.7,7,799,1,17
3930,current,F,38,MEDIUM,7.2,2,269,0,13
16871,current,M,66,LOW,36.8,9,614,1,7
19416,current,M,27,MEDIUM,7,4,620,0,10
19006,current,M,55,LOW,31.5,6,867,1,2
13826,current,M,58,MEDIUM,11.4,1,658,1,4
226,current,M,37,MEDIUM,10.2,7,249,1,4
8671,current,F,69,MEDIUM,44.1,3,363,1,14
1838,saving,M,58,HIGH,15.2,6,683,0,9
6460,saving,M,61,MEDIUM,8.2,9,801,1,4
18311,current,M,33,MEDIUM,5.2,7,488,1,16
17579,current,M,34,LOW,7,1,363,1,5
15350,current,M,50,HIGH,24,2,683,0,14
9791,current,M,53,MEDIUM,33,2,370,1,14
10859,current,M,64,MEDIUM,13.2,10,950,1,15
16182,current,M,55,MEDIUM,10.5,1,866,1,8
11878,current,M,25,LOW,0.5,7,969,1,10
14509,saving,M,38,MEDIUM,18,5,330,0,9
4165,current,M,40,MEDIUM,20,6,713,0,11
19095,saving,F,46,MEDIUM,18.2,8,314,1,20
12100,current,M,120,MEDIUM,40,1,809,1,3
2452,saving,M,39,MEDIUM,5.7,3,937,1,10
18561,saving,M,61,LOW,32.8,10,385,1,8
15396,current,M,60,HIGH,20,3,394,1,7
13381,current,M,60,MEDIUM,24,10,750,0,6
15702,current,M,66,LOW,32.2,1,801,1,9
2905,current,M,28,MEDIUM,7.2,1,643,0,12
8545,current,M,42,MEDIUM,19.8,10,640,1,8
11187,current,M,28,MEDIUM,5.6,2,801,1,20
2051,current,M,38,MEDIUM,5.4,8,385,1,6
6597,current,M,29,LOW,1.8,8,269,1,15
15809,current,F,63,MEDIUM,17.2,9,865,0,17
7551,current,M,69,HIGH,14.7,5,488,1,20
6299,current,F,66,MEDIUM,4.6,1,653,1,10
13435,current,F,31,LOW,4.4,1,503,1,12
6809,current,M,53,MEDIUM,3.3,3,686,1,15
988,current,M,30,HIGH,9,4,928,1,3
12881,current,M,66,LOW,23,9,505,1,12
10576,current,M,33,MEDIUM,13,2,538,0,9
12191,current,M,37,MEDIUM,1.7,3,523,1,3
5239,current,M,53,MEDIUM,6.6,8,700,0,10
941,current,M,222,LOW,60.6,2,508,1,15
18423,current,M,58,MEDIUM,22.8,2,710,1,20
18842,saving,M,38,HIGH,3.6,10,233,0,8
685,current,M,33,HIGH,1.3,2,880,0,12
18914,current,F,34,MEDIUM,12.6,3,809,0,5
8623,current,M,32,MEDIUM,4.8,1,748,0,17
7162,current,M,53,HIGH,29.7,5,536,1,13
10277,current,M,42,LOW,4.4,4,887,1,4
8532,current,M,32,LOW,6,6,536,1,18
7945,current,M,40,MEDIUM,16,3,743,1,14
18853,saving,M,40,LOW,8,2,860,1,17
5158,current,M,50,MEDIUM,24,10,466,0,12
11766,current,M,33,MEDIUM,9.1,1,653,1,6
19516,current,M,55,LOW,3.5,8,708,1,16
5009,current,M,33,MEDIUM,5.2,6,944,1,6
13508,current,M,44,LOW,24,6,658,1,5
8510,current,M,32,LOW,7.2,7,245,1,3
3594,current,M,60,MEDIUM,8,2,269,1,10
2126,current,F,33,HIGH,13,4,686,1,5
5402,current,M,219,MEDIUM,19.9,6,519,1,9
14084,current,M,34,MEDIUM,12.6,3,330,0,14
2001,current,M,27,MEDIUM,0.7,9,269,1,19
58,current,M,44,MEDIUM,21.6,5,351,1,11
144,current,M,60,LOW,20,4,911,1,19
7332,current,M,58,MEDIUM,30.4,8,523,0,18
16276,saving,M,32,MEDIUM,3.6,4,860,0,6
10117,current,M,60,MEDIUM,8,3,583,0,7
17727,current,M,53,LOW,26.4,6,614,1,8
10198,current,M,60,LOW,32,9,713,1,20
12326,saving,F,42,LOW,15.4,3,243,1,11
9139,current,M,53,LOW,9.9,2,355,1,14
4808,saving,F,33,MEDIUM,2.6,2,355,0,13
1765,saving,M,40,MEDIUM,14,5,355,1,11
7741,current,M,47,MEDIUM,5.4,6,737,1,8
14545,current,M,27,MEDIUM,3.5,1,314,1,10
17660,current,M,40,MEDIUM,14,1,764,1,2
19321,current,M,64,MEDIUM,35.2,2,593,0,11
3540,current,M,46,MEDIUM,13,8,723,1,4
16395,saving,M,30,MEDIUM,10,9,424,1,15
11500,saving,M,47,MEDIUM,8.1,7,446,1,12
14815,current,M,66,MEDIUM,36.8,8,887,1,9
505,saving,M,33,MEDIUM,5.2,6,485,0,12
14102,current,M,31,HIGH,9.9,2,685,1,11
6720,current,M,38,HIGH,18,5,647,1,14
10142,current,M,66,MEDIUM,9.2,5,911,1,5
11936,current,M,33,MEDIUM,9.1,7,723,1,16
894,current,M,62,MEDIUM,25.2,6,805,1,9
13771,current,M,30,MEDIUM,3,6,445,1,18
451,saving,M,47,LOW,13.5,10,686,0,9
13028,current,F,30,MEDIUM,4,2,254,0,18
2112,current,M,30,MEDIUM,6,8,454,0,5
19303,saving,M,46,MEDIUM,18.2,7,693,1,17
5798,current,M,34,MEDIUM,5.6,8,809,1,9
14187,current,M,56,LOW,25.2,7,424,1,2
13980,current,M,66,LOW,32.2,5,488,0,5
10875,saving,M,33,LOW,13,2,355,1,15
12703,current,M,32,MEDIUM,6,4,536,0,16
8220,current,M,55,MEDIUM,31.5,2,249,0,16
1824,current,M,42,MEDIUM,4.4,5,249,1,4
18489,current,F,28,MEDIUM,4.8,6,683,1,14
19116,saving,M,33,LOW,1.3,5,307,1,5
17470,current,F,62,MEDIUM,8.4,4,683,1,3
14521,current,M,34,LOW,1.4,4,809,1,16
85,current,M,30,LOW,2,8,465,1,19
2300,current,M,27,MEDIUM,6.3,4,623,1,4
14848,current,M,67,MEDIUM,42.3,3,386,1,11
16399,current,M,42,MEDIUM,11,5,249,1,4
11221,current,M,34,MEDIUM,2.8,9,801,1,4
16808,current,F,62,MEDIUM,33.6,6,249,1,15
14777,saving,M,37,LOW,5.1,1,582,1,10
9375,current,M,66,LOW,4.6,3,370,0,19
14537,current,M,58,MEDIUM,3.8,10,247,1,14
9097,current,M,35,MEDIUM,3,4,865,1,12
16160,current,M,42,MEDIUM,11,4,867,0,15
1209,current,M,50,MEDIUM,9,4,966,1,17
9201,current,M,38,HIGH,1.8,3,799,1,9
809,current,M,27,MEDIUM,0.7,8,771,1,14
6139,current,M,118,MEDIUM,49,7,330,1,18
19166,saving,M,53,MEDIUM,6.6,6,451,1,12
1504,saving,M,62,MEDIUM,21,5,516,1,12
18806,current,M,42,LOW,13.2,1,386,1,11
10449,current,M,33,MEDIUM,7.8,1,713,0,10
10678,current,M,46,MEDIUM,20.8,9,710,1,20
19847,saving,M,34,HIGH,8.4,5,860,0,4
5016,current,M,33,MEDIUM,1.3,1,866,1,13
19524,current,M,62,LOW,21,6,858,1,5
7607,current,F,38,HIGH,18,9,653,1,7
4974,current,M,29,MEDIUM,0.9,5,582,1,6
12965,current,M,32,MEDIUM,2.4,9,249,0,6
19257,current,M,55,MEDIUM,31.5,4,374,1,11
15211,current,M,28,LOW,2.4,10,249,1,17
10721,current,M,58,LOW,34.2,7,488,1,11
1994,current,F,33,MEDIUM,11.7,10,628,1,12
16304,saving,M,58,HIGH,19,5,536,1,20
16988,current,M,27,MEDIUM,3.5,4,626,1,12
11824,current,F,37,LOW,8.5,9,866,1,6
11704,current,M,53,MEDIUM,26.4,3,684,1,5
5914,current,F,47,MEDIUM,27,3,516,1,18
17474,saving,F,40,LOW,14,4,708,1,2
10787,current,M,47,MEDIUM,18.9,4,700,0,7
14446,current,M,62,MEDIUM,37.8,8,647,1,3
19708,current,M,33,MEDIUM,11.7,7,883,1,16
5704,current,M,33,LOW,3.9,2,628,1,11
12085,current,M,47,MEDIUM,10.8,4,864,0,16
2809,current,M,64,MEDIUM,4.4,1,538,1,5
11152,current,M,220,LOW,60,6,594,1,18
8989,current,F,38,LOW,14.4,5,355,1,8
10889,current,F,47,MEDIUM,24.3,2,914,1,2
8052,saving,M,35,MEDIUM,12,6,516,1,2
2991,current,M,34,LOW,7,9,606,1,20
11985,current,M,33,HIGH,7.8,3,355,0,19
12042,current,M,53,MEDIUM,19.8,9,536,1,20
4449,current,M,39,HIGH,13.3,2,653,1,12
8826,current,M,30,LOW,1,2,372,1,18
14207,current,M,32,HIGH,7.2,4,516,1,9
12317,current,M,37,MEDIUM,5.1,10,269,0,12
14637,current,M,40,HIGH,6,5,346,0,20
9009,current,M,62,LOW,29.4,9,448,1,7
11226,current,F,118,LOW,9.8,1,658,1,11
1067,saving,M,47,LOW,27,4,448,1,17
8324,current,M,55,MEDIUM,3.5,3,860,1,17
5090,current,M,47,MEDIUM,16.2,6,507,1,11
5437,current,M,27,MEDIUM,1.4,2,574,0,8
11483,current,M,66,MEDIUM,4.6,7,964,1,18
12385,current,M,32,MEDIUM,9.6,1,748,1,5
1692,saving,M,50,LOW,18,4,259,1,12
16500,current,M,44,HIGH,12,1,454,1,8
9914,current,M,44,MEDIUM,2.4,6,945,1,10
2095,current,M,53,MEDIUM,23.1,6,447,1,19
12787,current,M,33,MEDIUM,5.2,10,243,1,9
10037,current,M,40,MEDIUM,20,9,700,1,5
9217,current,M,30,MEDIUM,7,1,945,1,15
8123,current,M,44,LOW,21.6,7,554,0,11
17687,current,M,35,HIGH,13.5,8,331,1,2
6943,current,M,40,MEDIUM,2,4,626,1,14
5441,current,M,55,LOW,7,10,299,1,16
18154,saving,M,32,MEDIUM,10.8,9,623,1,8
15467,current,F,53,MEDIUM,16.5,6,537,0,6
8896,current,F,223,MEDIUM,121.8,2,606,1,14
17842,current,F,63,MEDIUM,4.3,9,974,1,16
13353,current,M,62,MEDIUM,29.4,7,863,0,16
5984,current,M,60,MEDIUM,36,3,503,1,18
15438,current,F,25,MEDIUM,5,3,268,1,16
10897,current,M,44,LOW,19.2,8,855,1,4
13698,current,M,33,MEDIUM,6.5,8,503,1,6
11977,current,M,27,MEDIUM,6.3,3,466,1,2
15534,current,M,33,MEDIUM,11.7,6,270,1,15
4159,current,M,25,MEDIUM,1.5,9,535,0,10
16525,current,M,42,MEDIUM,11,7,454,1,10
1597,current,M,66,MEDIUM,32.2,1,860,1,3
10698,current,M,32,MEDIUM,8.4,1,620,0,5
18949,current,M,38,MEDIUM,16.2,9,249,1,15
19868,current,M,28,LOW,6.4,3,814,0,14
9837,current,M,66,LOW,9.2,5,606,0,18
6950,current,F,49,MEDIUM,23.2,7,723,0,18
9046,saving,M,47,MEDIUM,21.6,9,554,0,16
7163,current,M,30,LOW,7,8,723,1,4
15074,current,M,30,MEDIUM,4,5,708,1,5
15752,current,F,40,MEDIUM,6,1,658,1,16
1901,current,F,33,MEDIUM,2.6,4,867,1,19
4883,current,M,55,MEDIUM,10.5,6,346,0,16
7839,current,M,53,MEDIUM,13.2,8,863,0,20
12037,current,M,33,MEDIUM,1.3,8,537,1,19
822,current,M,32,MEDIUM,7.2,1,743,1,12
11139,current,M,47,LOW,8.1,4,626,1,7
17800,saving,M,25,MEDIUM,2.5,5,658,1,6
2141,current,M,32,MEDIUM,4.8,4,708,0,14
5602,current,M,34,MEDIUM,8.4,8,233,1,15
13881,current,M,33,MEDIUM,11.7,7,371,1,14
916,current,M,28,MEDIUM,6.4,3,626,0,2
14241,current,M,56,MEDIUM,21.6,2,324,1,20
1422,current,M,47,LOW,24.3,2,748,1,19
16962,current,M,220,MEDIUM,100,7,796,1,3
16324,current,F,47,LOW,21.6,8,269,1,13
6637,current,M,34,LOW,9.8,7,799,1,2
12387,current,M,63,MEDIUM,8.6,2,710,0,14
255,current,M,33,MEDIUM,11.7,8,801,1,11
16434,current,M,33,LOW,13,6,516,1,3
14588,saving,M,118,LOW,19.6,5,258,1,15
1129,current,F,66,MEDIUM,18.4,6,614,1,7
15979,current,M,28,MEDIUM,7.2,9,424,1,7
17910,saving,M,49,MEDIUM,17.4,8,366,1,17
9917,current,M,37,MEDIUM,3.4,1,883,0,15
2253,current,M,32,MEDIUM,12,5,855,1,9
12302,saving,M,27,MEDIUM,3.5,9,259,1,9
17109,saving,M,37,MEDIUM,11.9,6,536,1,9
9307,saving,M,66,MEDIUM,41.4,1,249,1,16
13569,current,M,42,MEDIUM,17.6,1,536,1,3
8451,saving,M,33,MEDIUM,2.6,9,908,1,19
9956,current,M,120,MEDIUM,60,4,750,0,15
6019,current,M,221,MEDIUM,40.2,10,374,1,4
19690,current,M,62,MEDIUM,16.8,3,809,0,18
7089,current,M,32,LOW,6,5,508,1,10
17939,saving,M,30,LOW,4,7,836,1,7
13191,saving,F,50,MEDIUM,21,3,924,1,20
12365,saving,M,46,LOW,7.8,4,254,1,5
18670,current,M,60,MEDIUM,32,9,506,0,11
6992,current,M,38,MEDIUM,12.6,1,123,1,3
18372,current,M,32,MEDIUM,1.2,10,385,1,15
19889,current,F,62,LOW,42,6,523,1,3
15721,current,M,40,MEDIUM,6,8,966,1,14
15942,current,F,44,LOW,7.2,3,249,1,4
5926,current,M,32,MEDIUM,4.8,2,884,1,2
9620,current,M,66,MEDIUM,27.6,2,503,1,8
7678,current,M,46,MEDIUM,18.2,7,945,1,14
12805,saving,M,118,LOW,88.2,4,656,1,6
7600,current,F,35,MEDIUM,12,10,866,0,13
9945,current,F,30,MEDIUM,5,1,914,0,8
16370,current,M,33,LOW,11.7,1,371,1,4
10121,current,F,42,MEDIUM,2.2,6,700,1,13
2698,current,M,49,LOW,5.8,6,647,1,5
7782,current,M,33,MEDIUM,1.3,4,855,0,6
19900,current,M,55,MEDIUM,28,7,243,0,6
2492,current,M,47,MEDIUM,18.9,3,536,1,9
13418,current,M,27,MEDIUM,1.4,6,867,1,6
17124,current,M,62,MEDIUM,42,9,802,1,20
2448,current,M,66,MEDIUM,36.8,7,537,1,18
13543,current,M,33,LOW,7.8,1,974,1,10
2423,saving,M,33,LOW,6.5,4,801,0,14
16949,saving,F,47,MEDIUM,24.3,10,737,1,13
16991,current,M,36,LOW,14.4,9,269,1,5
11505,current,M,38,MEDIUM,12.6,6,866,1,19
11307,current,M,38,HIGH,14.4,2,801,0,8
14203,current,M,30,MEDIUM,1,10,606,0,13
9546,current,M,47,MEDIUM,5.4,5,863,1,16
5518,current,M,42,LOW,6.6,5,867,1,12
17546,current,M,30,LOW,4,7,883,1,11
6457,current,M,44,LOW,4.8,6,968,1,4
4101,current,M,29,LOW,9,6,927,0,17
14755,current,M,60,MEDIUM,28,4,424,1,10
7654,saving,M,46,MEDIUM,18.2,10,123,1,4
5329,current,M,40,MEDIUM,12,5,771,1,12
19533,current,M,28,MEDIUM,6.4,4,858,1,20
9908,current,M,67,MEDIUM,9.4,6,748,0,18
18175,current,M,32,MEDIUM,9.6,3,683,1,16
4657,current,M,29,HIGH,7.2,9,710,1,4
8605,saving,M,30,HIGH,9,6,802,1,10
7355,current,F,33,LOW,9.1,10,351,1,18
3882,current,M,32,MEDIUM,6,5,523,1,16
30,current,M,32,MEDIUM,9.6,10,464,0,17
19914,current,F,62,LOW,8.4,4,394,1,4
11904,current,M,33,MEDIUM,3.9,8,488,0,13
4089,current,F,34,LOW,8.4,2,574,1,10
7398,current,M,33,MEDIUM,9.1,9,805,1,15
15181,current,M,53,MEDIUM,16.5,10,233,1,2
16468,saving,M,66,MEDIUM,32.2,4,536,0,15
4531,current,M,222,MEDIUM,40.4,7,355,1,5
11257,current,M,28,MEDIUM,3.2,7,516,1,7
13875,current,M,33,HIGH,7.8,5,269,1,20
8513,current,M,62,HIGH,8.4,5,485,1,14
2146,current,M,28,MEDIUM,5.6,6,614,1,5
15332,current,M,38,MEDIUM,9,7,653,1,20
620,current,F,223,LOW,20.3,6,883,0,10
18004,current,M,42,MEDIUM,6.6,1,700,1,13
18649,current,F,34,LOW,7,10,448,1,16
8183,current,M,34,LOW,2.8,3,823,1,15
7993,current,M,29,MEDIUM,1.8,3,274,1,8
15118,saving,M,66,MEDIUM,32.2,7,796,0,8
13014,current,M,32,MEDIUM,6,10,355,0,20
1052,current,M,28,MEDIUM,2.4,4,867,1,2
5473,saving,M,35,LOW,9,5,249,1,15
10639,current,M,47,MEDIUM,24.3,2,575,1,15
9821,current,M,30,HIGH,8,1,771,0,6
879,current,M,62,HIGH,25.2,10,863,1,19
2507,current,M,37,MEDIUM,6.8,5,588,1,20
2841,saving,M,53,MEDIUM,9.9,3,268,1,14
14036,current,M,56,MEDIUM,7.2,4,606,1,17
7541,current,M,63,HIGH,43,9,640,1,18
2299,current,M,27,MEDIUM,3.5,8,653,1,3
7443,current,M,34,MEDIUM,4.2,9,267,1,8
18927,current,M,35,MEDIUM,6,10,372,0,6
814,current,M,64,MEDIUM,17.6,3,258,0,10
3137,saving,F,30,MEDIUM,4,8,424,1,6
9990,current,M,47,MEDIUM,18.9,1,743,0,4
11058,current,M,55,LOW,24.5,9,519,1,14
5122,current,F,34,MEDIUM,11.2,3,233,1,20
12898,current,M,63,HIGH,43,2,249,1,20
12815,current,M,31,MEDIUM,7.7,2,700,0,14
2066,current,M,46,MEDIUM,18.2,6,883,1,3
2635,current,M,53,MEDIUM,26.4,1,538,1,6
10334,saving,F,60,MEDIUM,8,3,355,1,4
175,current,M,60,MEDIUM,24,2,371,1,19
9761,current,M,28,LOW,1.6,10,523,1,9
14824,current,M,42,MEDIUM,19.8,4,866,1,3
130,current,M,46,MEDIUM,23.4,9,653,1,10
14491,current,M,62,LOW,37.8,6,966,0,14
17668,current,M,32,MEDIUM,7.2,1,363,1,14
10888,current,F,35,MEDIUM,7.5,5,249,1,20
6423,saving,M,28,LOW,8,10,595,1,6
13654,current,M,33,MEDIUM,2.6,9,269,1,12
616,current,M,55,MEDIUM,3.5,8,269,0,14
5768,current,M,42,MEDIUM,15.4,3,354,1,14
13960,current,M,30,MEDIUM,4,7,619,0,3
5338,current,M,29,MEDIUM,5.4,7,454,0,3
18608,current,M,34,LOW,1.4,4,887,0,14
19671,current,M,58,MEDIUM,22.8,4,656,0,10
3078,current,F,37,HIGH,8.5,5,945,1,9
18546,current,M,38,MEDIUM,14.4,7,485,0,4
9044,current,M,25,LOW,2.5,8,748,1,19
11143,current,M,35,MEDIUM,9,7,799,1,2
15391,current,M,40,LOW,12,10,802,1,20
2703,current,M,30,MEDIUM,3,8,708,1,10
8135,current,M,64,MEDIUM,8.8,3,748,1,3
8861,current,F,62,LOW,4.2,3,537,1,9
6272,current,M,28,MEDIUM,5.6,8,385,1,15
11667,saving,M,25,MEDIUM,0.5,8,653,1,14
7458,current,M,28,LOW,6.4,6,710,0,18
16066,current,M,33,MEDIUM,1.3,9,626,0,6
11310,current,M,50,MEDIUM,3,6,395,0,8
14141,current,M,58,LOW,26.6,9,249,1,9
16078,saving,M,66,MEDIUM,46,3,626,0,4
12757,current,M,53,LOW,6.6,6,867,0,9
6698,current,M,46,MEDIUM,26,3,958,1,4
4572,current,M,46,MEDIUM,20.8,7,534,1,18
9660,current,M,29,MEDIUM,1.8,1,249,0,14
488,saving,M,55,MEDIUM,21,4,640,0,9
11564,saving,M,60,LOW,12,9,628,1,16
10913,saving,M,35,LOW,4.5,1,968,1,3
13163,current,M,62,MEDIUM,37.8,4,454,0,17
19179,current,M,37,MEDIUM,8.5,4,296,1,8
4166,current,M,35,LOW,15,1,537,1,20
17116,current,M,60,LOW,20,2,855,1,4
14795,current,M,35,HIGH,15,2,537,0,13
2999,current,M,28,MEDIUM,6.4,8,485,1,13
2050,saving,M,63,MEDIUM,25.8,6,445,1,17
15636,current,M,25,MEDIUM,1,8,818,1,3
16932,current,M,60,MEDIUM,36,6,924,1,19
7850,current,F,28,MEDIUM,6.4,4,653,0,8
4105,current,M,34,LOW,5.6,6,927,1,15
9084,saving,M,37,MEDIUM,17,2,464,1,18
12801,current,M,53,MEDIUM,33,8,249,1,7
8035,current,M,33,MEDIUM,13,4,653,1,14
1,current,F,32,MEDIUM,12,6,883,1,19
7212,current,M,33,LOW,1.3,1,536,0,16
17729,current,F,47,MEDIUM,16.2,6,536,1,19
18883,current,M,38,MEDIUM,18,4,259,1,3
12894,current,M,34,LOW,8.4,2,766,0,14
10833,current,M,64,LOW,13.2,3,700,1,9
11629,current,M,66,MEDIUM,9.2,4,631,0,10
12675,current,M,35,LOW,6,3,708,0,12
4992,current,M,53,MEDIUM,19.8,9,536,1,4
17394,current,M,118,HIGH,39.2,5,366,1,8
9701,current,M,42,MEDIUM,19.8,8,523,0,5
4524,current,F,67,MEDIUM,37.6,9,516,0,3
3940,saving,M,49,MEDIUM,23.2,1,448,1,2
13412,current,M,37,LOW,1.7,8,647,1,11
4767,current,M,28,LOW,1.6,10,249,1,18
10752,current,M,36,LOW,4.8,9,647,1,8
19670,current,M,29,MEDIUM,6.3,8,762,0,20
9037,current,M,29,LOW,5.4,8,809,1,13
15191,current,M,60,LOW,16,9,866,1,17
9709,current,M,44,MEDIUM,4.8,1,394,0,17
18223,current,M,28,MEDIUM,4,10,588,1,19
3750,saving,M,53,MEDIUM,23.1,4,466,1,7
2669,current,M,63,MEDIUM,38.7,2,270,1,18
15658,current,M,30,LOW,7,6,523,0,11
12623,current,M,50,MEDIUM,9,2,448,0,17
12276,current,M,66,MEDIUM,41.4,8,631,1,7
2684,saving,M,29,MEDIUM,8.1,5,799,1,16
2418,current,F,40,MEDIUM,2,7,614,1,5
10539,current,M,118,MEDIUM,88.2,3,683,0,3
6400,current,M,40,LOW,16,6,523,1,13
2642,current,M,66,HIGH,23,2,465,1,18
8463,saving,M,33,MEDIUM,11.7,5,658,1,12
6686,current,M,31,LOW,7.7,1,801,0,13
18588,current,M,29,MEDIUM,6.3,7,394,1,10
4222,current,M,118,LOW,49,3,244,1,6
14806,current,F,27,LOW,6.3,1,647,1,19
17812,saving,M,33,MEDIUM,5.2,6,247,1,6
10941,saving,M,46,MEDIUM,5.2,2,254,1,4
11343,current,F,30,LOW,7,6,683,1,11
2911,current,F,27,MEDIUM,7,5,956,0,3
4439,saving,M,47,HIGH,10.8,6,314,1,12
6120,current,M,35,LOW,3,4,818,1,8
2950,saving,M,30,MEDIUM,3,1,743,0,9
15584,current,M,66,MEDIUM,41.4,8,538,0,13
13455,current,M,62,MEDIUM,12.6,10,864,1,5
17735,current,M,33,MEDIUM,3.9,2,836,1,3
9006,current,M,30,MEDIUM,9,4,485,1,2
5154,current,F,32,LOW,4.8,4,244,1,8
5224,current,M,47,LOW,10.8,1,394,1,11
13102,current,M,34,MEDIUM,9.8,10,299,0,2
12066,current,M,53,MEDIUM,29.7,4,921,1,3
17370,current,M,53,MEDIUM,3.3,2,805,0,10
172,current,M,53,MEDIUM,26.4,9,924,1,6
1834,current,F,55,LOW,10.5,2,814,1,12
6391,current,M,40,MEDIUM,18,6,614,1,10
5516,current,M,29,HIGH,2.7,4,656,1,12
2975,current,F,35,MEDIUM,15,3,314,1,14
14844,current,M,40,MEDIUM,14,8,247,1,11
16986,current,M,33,LOW,3.9,2,445,1,19
