ID,cc_cons
17096,4728
19663,333955
7227,111
17138,202626
5482,18986
3166,6370
17343,4401
11312,5980
18599,297579
14393,1288
9749,5602
1649,17234
2479,9514
18385,4353
18020,13546
4265,343429
3185,29
9452,10978
8855,12263
10686,1282
13890,1794
1028,16172
11285,11448
6230,66
18603,6573
12211,5255
10451,13770
2859,6610
1213,13240
13552,10799
6540,19064
17205,7328
7653,846
7980,17891
14294,13383
2653,298075
3379,12179
13035,6597
10554,335425
15890,83988
309,1250
15436,86
19241,17292
3113,6173
3928,334483
17641,294
17708,10846
5427,1219
7306,17349
13339,12077
14829,17395
15797,315
14534,330382
1048,10154
3864,329707
3114,16875
18559,7115
269,16133
17671,3043
13195,12885
13024,8892
10095,12593
6914,12797
15763,21077
17197,1672
17308,139364
7691,180178
13644,12575
493,616
14696,16908
12294,166109
13572,13305
18763,7720
16422,17516
6594,677
171,6863
8314,86831
3058,219883
4161,171452
4298,5001
1546,4073
10192,137049
8672,5813
11467,3471
5937,304190
10250,109514
3471,17690
61,11039
13727,13116
10626,24725
15827,19829
5036,17984
17064,314766
6560,12193
19351,15675
14240,16820
13972,499
426,8400
3171,32949
12446,293407
6888,13393
6428,5178
3631,334225
14569,7745
9392,17309
17378,19721
7297,167051
7621,6278
10841,294321
16124,404414
13406,96054
9067,398730
19633,15595
11373,320730
12111,314677
2920,213502
4059,395290
3260,21543
4824,3904
19122,4895
2816,11030
3557,7732
11994,10467
8370,8339
13394,2045
545,1592
2456,9997
12937,210046
9251,14842
13928,18747
7992,6864
5978,330305
18690,11825
11708,176836
1804,10868
18594,9231
7696,15233
8553,6672
2607,3
5382,6084
13797,12954
2644,7793
2213,19253
9811,83335
17718,764
15004,11191
14370,390427
19037,16957
10746,296806
3835,124124
3112,15275
18339,780
862,1209
15331,288061
17204,2652
17492,13719
12298,2116
16277,410
12251,8372
15591,13625
19922,119385
12370,3262
9833,7793
19480,11971
16194,11790
17636,5984
10227,7741
2196,19944
5957,9220
16804,5084
11098,13679
7029,8434
10650,4429
9752,3266
12110,11547
4603,12379
1723,3162
19998,6312
2214,4866
9356,7650
4091,17785
14047,19156
10060,5011
16855,4842
14686,6653
6407,18541
15240,18873
10930,8117
12490,138571
6768,20327
1653,2741
19207,165470
5701,900
3937,60048
1525,1878
314,9983
8665,10928
10881,337130
9507,4132
19525,407306
2067,19976
6823,5544
17252,218743
16126,17608
4712,18666
6728,11885
693,175436
6521,305334
15561,26490
8955,3674
8147,17645
3838,16516
14347,1456
12677,6283
6667,142447
2523,17829
13017,17710
11003,13558
13465,86791
12953,9365
8597,29714
16334,4775
19798,3260
12702,18717
1612,305836
19881,32883
553,1728
17651,81
1510,121687
17868,7359
7391,1492
7353,293262
2462,19242
6360,167241
10506,18264
5349,17476
5665,3174
2120,6779
3064,5953
19184,12008
8981,4018
5196,693
9902,117788
13258,9813
5033,309448
3006,8994
10190,497
14220,5350
4681,124851
10220,15953
5919,17034
5871,19765
7593,215104
13527,315397
6504,392138
16677,96607
589,12850
4486,15523
7799,12727
11754,20334
17393,398254
16779,479
12944,17394
9766,185594
3959,8459
5696,19816
6986,1067
3068,19935
3823,19740
14598,89812
1038,8410
12607,1230
15257,17603
16415,480
10339,4146
12079,82023
9937,141908
10719,14793
18646,827
2485,12776
1822,287031
12544,7950
18427,4876
470,19303
13270,19477
325,17644
5745,135877
3289,210948
2869,16330
4800,173173
4537,8434
15837,5205
19839,6195
10420,8267
11929,31520
19773,18838
11753,1903
5809,33794
7485,2307
11728,4703
1021,218983
10110,216344
3988,3419
7559,291094
284,31118
4090,17825
1575,13461
3105,298957
838,7222
1964,1066
11044,10336
4011,4630
4565,20047
3087,3866
8884,13853
19759,85525
18174,18260
13921,10835
16618,13562
6095,16581
6224,16860
9995,19855
18645,18627
17371,5675
11580,288628
4491,11605
10903,8345
9048,4995
7537,6469
16344,866
9082,13800
658,1358
6396,4019
5464,6558
6212,4558
1361,10248
8296,9491
6141,130448
502,204
4364,17577
15800,9917
10709,130528
898,10856
2742,8973
11458,17160
12403,10522
19827,337038
17841,6340
11283,307287
5608,126405
7952,11422
1905,35269
9641,5577
19414,10967
12199,2942
1755,129618
11455,18922
2187,3369
7119,16653
10380,16870
12796,404080
2104,1434
8357,16529
13405,6482
2522,2942
12859,19539
2422,14599
9854,1763
8650,343379
19917,39447
10691,8641
15866,806
8304,19617
12723,9307
6060,14116
6348,18338
7389,15139
16155,12129
14211,6178
18923,6873
13940,8469
17141,6135
10822,19531
3050,126960
14230,11838
18099,6648
12533,233606
9456,6709
16684,8631
7717,7018
9020,18589
16017,7097
4691,5717
8272,8570
1604,8775
10873,8319
18568,13594
7180,600
12214,17613
2657,10484
17500,7531
19832,19048
148,18766
18005,19187
18172,183853
7665,4593
18061,305253
5320,5932
6380,18696
9644,18216
3278,335975
14256,302294
17333,8527
7899,83940
19048,318077
7833,298176
18946,14944
11276,4296
2700,9749
18276,9822
4352,17642
2602,12275
1932,4078
3668,2601
15860,92265
13182,19914
14266,102519
18120,17177
12774,17216
12527,7633
262,293651
497,1605
14442,5014
10597,326919
5601,17056
1060,16485
118,12974
1552,1364
19239,164996
6863,18953
15818,10537
16319,5246
1020,20245
1062,19573
15061,332973
8854,13365
6857,292317
5944,2136
19125,8998
14018,1058
9548,138459
13609,6255
17435,7268
6679,7481
3933,179793
509,13766
16080,1948
4577,1657
10950,10369
19215,96336
13716,13564
11550,987
12476,1863
8441,12809
7502,4452
3851,7741
8240,317914
5740,7628
12083,7403
1401,9941
21,14912
2773,16303
3609,12125
5072,115786
10810,20381
17291,18295
15535,12446
10619,18919
15235,12701
14869,308247
2002,4021
19455,88924
10163,557
6643,86265
14069,19142
9227,30460
18754,16833
9889,18111
8017,108742
1034,11509
10285,12220
13410,15836
3253,17464
19915,3839
3398,17675
14087,290389
6675,133689
19379,19273
8617,6371
10471,18772
12753,3027
11686,6806
15871,7996
18098,134084
14603,4757
16689,4278
9136,17782
14373,12914
4249,19087
7971,1348
3168,307464
13680,8621
8669,3324
15581,20025
15335,298172
7784,90729
2898,401151
17194,4425
7718,12791
9421,8155
14245,315171
14254,12628
15311,11437
13603,15108
13907,3268
19454,9219
15743,14279
4231,15413
9555,744
17279,1605
1001,118878
1484,19122
4054,2120
18433,15758
16589,10555
18343,6798
2616,11153
15145,13837
4835,13339
12193,4745
3577,118452
5226,7988
5826,99719
12399,307945
13627,292562
12558,8613
14973,10978
13550,2622
10613,19610
10194,7824
6341,15893
15508,12172
15661,5206
16824,10815
4451,19121
18333,16347
1338,1556
7225,17655
12907,8070
15729,7322
5725,3144
7165,10025
1235,9867
1287,18083
4018,11794
9582,19679
5647,241746
3206,123399
455,13914
19823,40373
6498,136021
4095,3070
17871,16735
6563,165930
5830,10431
4419,7193
3174,17778
8633,14962
6367,5523
19307,130797
5687,11952
2505,5507
13944,311649
15032,17883
4260,11287
3732,1021
6750,9028
2125,7839
5201,297824
15841,4072
2603,6157
6248,3219
4286,15186
8544,4638
17307,26291
13377,12011
15962,2869
19302,17269
14202,14804
17539,3367
162,11628
4515,211747
3576,3667
14562,17612
368,1356
10814,60994
8804,5584
6861,19189
14580,830
16438,319327
13214,19044
8588,16881
13074,4301
5592,19195
920,95694
4784,13233
10577,8356
2580,5107
15686,15949
10812,115202
13893,33593
5715,13622
8541,17747
10604,5578
9252,10604
11085,12788
959,82426
4082,9887
9862,2403
316,136468
7224,14475
4170,8669
10466,12460
12636,10630
4757,8736
6775,19328
6074,11027
2618,8179
15367,6152
9341,872
5579,17626
18400,6884
4677,18423
2649,11436
5119,18412
883,205675
4714,304309
18795,40675
4036,16295
10856,15947
14345,4216
1642,12620
15373,13189
9588,12386
9241,402
10519,5503
7070,1577
13267,140436
8810,310794
13720,405983
19330,5996
5503,2448
6283,16605
17217,19216
12536,9104
8782,9390
16203,4685
3384,19502
17017,1633
13843,304709
7804,216664
8708,14507
800,10528
5698,8513
4401,17547
287,6712
3726,20133
12602,18022
18784,9414
18678,11630
960,13908
13265,11504
6148,84792
14986,109063
4747,17321
14020,12593
3715,326728
16753,210040
11701,1296
18426,166369
3271,1957
18107,110700
12482,343936
13970,390939
16766,2676
16367,345388
11579,18472
8752,137443
2138,11548
12823,10303
3332,94124
2385,8305
6633,15144
5771,11286
2206,7532
5058,31527
15131,86052
10428,9247
5435,299035
5104,9920
7087,8517
8677,12541
3222,8445
8032,6989
14195,8163
18119,3035
6495,215252
16954,40141
5860,13876
4201,11836
848,392695
18521,9786
11700,4980
15673,2268
6456,6647
16862,8309
6420,13978
15101,5273
12140,5348
15595,5245
13577,12878
18724,16069
4788,149
2535,18879
1670,8967
19774,5472
8162,7002
9007,1692
12997,13524
17503,14224
18318,16592
19531,13259
16926,297480
5080,15500
2265,14837
12786,9612
14385,89832
7123,211794
1227,3001
7882,7416
785,6061
3437,13394
584,14281
15555,9241
12205,2294
9207,4508
7827,11795
10246,2873
13290,10762
12506,291686
7795,18236
6308,12017
3592,108853
8362,3072
11151,20543
19065,17610
16774,4037
2478,400240
6157,19260
1993,11893
1507,170481
1369,306322
15319,5174
1329,13939
6967,265
15936,11535
11250,29525
15528,10262
4309,5413
8214,182569
5020,19359
7987,205869
9533,2835
7067,12612
4697,10908
5209,298589
192,17886
2457,166626
7879,11105
12967,141379
16089,8544
17103,168109
6533,10125
19186,12353
9439,3539
11132,175372
7932,1312
10924,18211
17988,6869
2696,8274
11768,6756
19757,30665
18018,38164
19437,14925
11163,7101
1506,295153
6041,9508
11267,306164
10967,15841
9584,16723
4325,12594
18729,16205
3943,1963
3151,319964
19528,18811
8232,215753
3375,17900
8133,11329
19777,341220
6790,16471
804,125005
5735,20331
7840,6589
5400,19312
13526,319232
2903,212651
15879,7574
11353,2459
2251,7874
11234,19969
6321,9900
12581,12062
3436,339576
13580,299176
8389,746
2359,6682
12145,11341
2256,15587
6234,2688
15408,1409
8423,9025
5655,17039
10384,20331
7090,10377
9345,18524
14494,126478
2761,8934
13683,8323
8845,139508
1532,327730
1317,12843
18189,107623
7465,15630
2004,3653
5501,19153
16460,10288
13605,16146
3074,9087
12159,20248
6326,12441
19536,5165
17599,19239
12721,19140
4943,50965
719,4401
2919,11171
3533,27918
2889,13859
4397,10869
17931,181357
167,5127
13617,18849
1006,8660
13160,31420
165,7297
12611,8515
1714,5689
16997,11786
2667,18390
1076,138165
1732,294913
3537,12527
5498,17606
6623,9029
10442,3913
16171,23763
13633,8227
12383,18929
5536,3595
11542,332528
2285,18227
10842,4053
5732,7932
1051,18220
2148,18485
16552,12648
12535,10073
4847,18993
17480,2615
3232,5727
19209,6972
19519,13000
17045,13658
238,5613
3829,9728
13789,9593
8670,4825
1754,6775
18245,211673
15523,285
17862,12141
13185,3517
3951,17482
909,10500
239,9255
13905,11127
7114,5936
3450,14777
5646,17569
12858,131986
1135,20402
12016,2278
2370,176052
12693,174197
1849,10736
11186,16761
1489,7853
10836,243120
14557,11869
7235,14593
19527,14336
4300,7448
2420,35155
14229,173623
17941,16346
3675,7013
3395,5224
9647,14844
2179,13963
18884,1065
4816,7892
7349,4694
5370,329949
3665,18436
7878,2035
16672,17307
16418,16248
16630,15751
5273,10154
18881,944
3859,336409
18105,16509
4891,400181
11506,9089
18595,10739
633,395795
12621,8993
17158,13050
261,401278
7381,5398
17851,35132
13256,15546
15861,123239
9700,13867
10080,15897
5916,7809
9442,13209
7712,6766
3966,4990
825,8082
11868,344352
2358,9000
17887,166072
18194,14556
16575,19083
13192,6360
18560,13012
17561,168311
2830,6623
2832,11168
9496,1530
13197,14704
14765,134003
8918,1221
113,11725
1233,319236
7147,4139
11665,10668
9002,3525
6466,16868
13566,18721
10429,4783
14730,5435
13598,4438
15193,124696
5065,17575
19854,4530
684,18601
17173,13823
10765,327557
19453,122855
856,5295
13822,12441
10283,139893
7444,10790
12396,15290
3270,7482
4285,7776
15717,15722
4358,130292
769,1576
18087,327748
9259,316075
7222,13516
8645,17583
7984,6874
15905,319235
12851,207948
8050,19641
8725,17531
14937,22734
12046,1891
17693,13162
2437,15103
992,20176
19421,10026
14865,4397
19642,6733
15783,3210
1731,496
12329,5415
13676,739
12384,14304
18704,39456
6740,12785
3296,88743
7061,19482
7978,17104
4880,8155
1351,15035
8071,290782
5903,128943
4995,19986
3043,13431
86,343487
17288,10107
6725,16071
8969,8993
12825,10214
9301,46
12685,10667
12904,17662
6161,7368
6007,18199
12401,19453
2878,19743
2272,6761
12407,18088
17685,8768
9910,19074
2630,17094
6958,293032
17921,7686
16033,203
2294,331522
5671,13874
19772,2629
11142,6836
11888,7300
161,8375
11230,295356
5778,296124
14030,1147
18205,7988
6239,3363
11919,170319
18576,16486
73,13417
8255,7099
13333,1258
11889,18658
16130,339252
7452,4412
15492,18402
873,313753
3319,17257
4717,6398
19725,1008
6090,15020
16673,125898
3885,615
1078,15844
3538,404125
16543,141552
7319,97097
3695,18670
3955,16276
14103,304674
6053,212325
18641,5875
963,5921
13756,319
15299,7399
9329,16551
16509,8973
2513,1198
12185,12727
19112,8952
11595,322162
7853,219415
16597,11590
1416,14468
11429,18783
17462,206799
5730,206115
16161,20300
12624,39851
11137,13696
17345,5463
12036,3968
19408,16144
10553,328
1025,20229
10062,4594
15035,1326
9922,125793
11886,108528
4234,8415
3647,19820
13234,12784
8968,298340
6164,5932
716,11870
14351,7921
10162,10832
13042,138594
17788,2980
4380,12279
19509,14036
5654,322795
294,7021
12664,8575
1800,10475
1014,16277
19809,4109
18184,19606
15073,30963
16815,3666
6827,856
13106,6357
14936,15392
9769,18631
18152,7972
12063,16709
14776,16233
4149,2210
18185,217006
18247,339631
9005,14917
15401,176275
5211,204972
2340,142388
12359,13824
10680,10484
9299,17423
16783,17311
3625,15849
3915,11191
4986,19899
8831,17234
10736,19151
4643,3786
9090,4091
7924,17768
4420,293272
16799,96713
5938,14997
17930,17806
17614,109593
11541,5006
11399,16142
8309,2372
600,2469
16100,635
13615,12517
15345,8068
8087,243849
11067,301732
6670,5596
7328,442
3854,129218
16456,10325
2237,219248
1241,3474
6634,14393
16444,7447
12725,16125
4284,5966
3167,3555
2156,10468
2676,137488
9118,2531
15308,10558
16704,19696
6016,13707
18209,9654
13236,10342
3889,402814
7100,1536
14146,18156
10219,557
19028,191
4489,10299
15015,8086
11738,10751
5246,14145
5479,314387
14964,130756
382,18411
9487,8880
9028,10564
18585,17507
512,147
13380,14572
10359,14357
13386,16593
16964,11036
6811,13448
4690,16328
17004,7801
16107,13560
8005,299685
3145,2034
9473,1564
14943,19245
16488,11876
3291,14516
5403,14346
9399,87580
19851,13523
9168,3699
15038,3328
3984,8687
5992,1948
18309,36307
3331,6733
17510,19486
9822,10295
19921,9376
12296,308688
11984,123179
16973,7410
6203,15217
14681,300898
19517,837
12528,18573
19544,12322
6264,88223
6724,17848
6152,17344
1680,11045
14453,2113
15310,300335
5576,3307
13975,11838
3094,14568
11496,5732
18983,6011
1983,337
817,5860
11821,210295
8813,16415
13507,5488
4276,6106
191,212051
17102,2217
13591,19996
4872,17444
13639,19241
9242,3792
5348,8258
16729,11613
8724,6774
15261,90799
7290,16301
4882,15510
15785,15509
1793,305454
13228,17635
8915,137660
5710,99364
16873,2094
1863,23400
10730,94369
7933,8469
5995,236161
4861,8927
4341,6162
13663,12867
15089,1935
4258,16595
7706,3777
698,3816
8401,17054
14617,20057
3584,19210
17073,4380
3844,37
7016,21947
5689,321092
12803,12936
6332,1266
571,172568
11125,6446
19407,11877
10657,9551
12003,15605
12818,700
18332,395477
7627,10790
4597,286994
13016,14984
3309,11449
